summoner_id,Rank,Division,puuid
ShJfFJCegUTUMrznmnwDAfbsV4P1GghD7NMt2mu-fdvFW30xJBlPcRuO_Q,PLATINUM,IV,N-xaC9KcQ8jWc6OUUGjrRqX5QBryHN0h7X3C35fpPxkHa8MxovpQYvcfkO65dlI-PB2nZJpk94gV3Q
qnyqX2J1Oy1HCA6z7RDWUrYpAZDoZDXQFx5Tqz2ZAq5Bsmtpni5XKqY0dg,PLATINUM,IV,YEWACkdmZHXBJZYqVa3eomYG2bXVGpsH4HxCPFYi3octaj7zxGJtxrrdL15KqGumHpoqXAMrOoGwMw
FAAaSZMU4ZqfKWDYZR8UR5Mf8hlCerVRZeVd-_4z1zXfKLB-yqcQMdgWFg,PLATINUM,IV,us5IJyG9BSrPIfCQhdd7knwh2VQ8CJxQfD9SuM7cR_4CheAbHuInyBGCuUgH43aj6SqeiKzgmQSCYw
P4XMs35RhV7_XAIndzx5sHg3K0oVzvMxnKocLc5xqZJVT9NBsGgn4D95-g,PLATINUM,IV,NnP6nFzuoKiV2PCikn0SnTzOfV23a0zliFoIEjSCdc1UzPKP0hkaLMk_aUIJFZ1k7Sb170OJfSQHrg
GhrXXGzg1q1kIZIzAp_V1hcjcYrpmYszfJ1dGK0Pc_jH6z5jNHKi6F-9xA,PLATINUM,IV,oJ7VhvikdAficka19TTm54_ppisFsLjfIvVTgD5gA-HuFMCaf2VrY5L_1UX5ROnk1a6mUjDoRi4A5g
J5_ab1r617SRPkcmPhvxIJzk2EHtmZON6NwGApIqO91POGhkBnlFOa0fhw,PLATINUM,IV,Y-HOVb-pbLaKCanTGqPdb-H7aioJofTd6ye-7tz-cOfrjRIdKwkAwX7t2G83IofXg8XkMfoTvE9Djg
RnlPhKLwpzOLoIDRPbs3hPg6KMz2_mxQaCDYNbKg0ehj34NPcb9D2DucaQ,PLATINUM,IV,tWSf7mZqvewLcVXqdUBco4vQ0qj4iOwTVE7DpxLNmRBCwDE1M8H3RciQjgmyHcQ_HcwT_r2VobtXJg
NgW1vzOxo9e4IYbwkzP2siU4LgJn3Y5YVYeDf4b-x0Es2HcxpeCH7ptK7A,PLATINUM,IV,qRSXGGM7_f2s-fP04jzwdcBJ64kCB_0bPyVCMC6kPt1JYv9-6ksc_bDCkMkqDTl46HoxcpC1B5jHow
cn5nBM3YwSUhipdo6THscjuq23XooZkznrrflAf_l3sWbDnJqUj1gkGRXQ,PLATINUM,IV,VKHqaxogfc-FDxj7SpMi621jkwbcegCmNDmblDMI2mukKIih3tOYrE3Wv1KnoRQFuL-E1eQLqBL0pw
u8Qj2sljUgb2tyA3MmoHs55rQykGBdynHaaQSr5PKsN5yeKWc4VjC_LrxQ,PLATINUM,IV,H4SQHea1z0NdlW9UnMDHdayOw013YZuU7Oy5ZRhmfoNK0KIv6bfquPL6MxkuzwpIplS6ZOfYymBZWw
FxXZGkdykb9CLPzf0JzmEfvo29-dEA-i06Cy5BLwSzdFygkAjJM0reoj_w,PLATINUM,IV,sjaSbjYeYEs_CzDJfCKEnr_HulpqjHBdvg864suFSIxq3fjYZ9KUHzw-AfDKKLiIfTpuJzCL4OBaQQ
Na6W934JNwYV0NhfVfnhODIwoErxa56QLmnuY2scp1al6V_NKst1uFm-Gg,PLATINUM,IV,eCz4OEedbCLBG8ij5hPo_qcGjehYiRmC5MeR8LjEPzewPvQGpFth5AkIid-GREdOdAI3sOSc-rhxMg
vYUYUJN1hLcWEdEu-R5tVHmtWCFYKKFlO3ONR72NFnh3MTtLWjLWhPC-fA,PLATINUM,IV,fwekL7bluIVKfxAY77ICxg7J19674F4C-KupeAIIuDJkal1L6nu2oBgb8mZsF6WmNcSZdh_qx-7umQ
gnV-OFuOCUazytc0gbvugcqwUaFU2UdkZKz4JzQy5-NRtyj1mAI8O-MBnQ,PLATINUM,IV,lg75IAROM0ykxdgPe0u1yLzGat2_HIJu2R0x8_qo8_P0KPWSI_I0JRzHRz1ZzMYe4gm0BUgvnJ4sHg
MDgRt_TYoSN6RImiTrGJJEgavstQCFVgBAMOxPCM2VDpLcdlU-YtovyDsA,PLATINUM,IV,YUAzW7WoFnRphVFvY28ylRWcaVScoNYqicQhsYSepn40pzBATG7zwiuIBgIr0RrPN9Vz1mnFDsqfRQ
ovSs1oavfm8xBWxb_lvnahNZQQyIOxk2cxRlOszjrsQLSKbdunJWwd8iMw,PLATINUM,IV,m-syQ3c7XBvi5kPeIM4_0WZnoxglB03dDJOuFqM7bln5QSLwz-6Dmfyk5zITKwNKZdXmkEeT8SYz9A
vKOoPOMorGcy37TLRSEhJfL_urKQsxHdUyPhp233137CK76ICWh1zSeT2Q,PLATINUM,IV,k3NLvhN5_XCMcZe26Q7LSGu2NSOb_qC1FR42DtHtQC9NJxS8hmVsXbIxzOnYruNIrCL4BnT_7sx2pA
wkR1tlPSeWo1BkuR8YtNjPrYzRsMdhfvyB7FlyiwKxCxv1eKFlDi2DUF0w,PLATINUM,IV,XkKsbkua6zkPTK4ailWfcBznGprxChUeVWi-pg7DMh0tJWU7-NnGvS8aRFRfdXnM-95hQ8BJq7zbnw
wkfji2w5XC0y5fhSwil9AduCnTFxzr16up14jOe8uliH-gt1ooBEWQyxjQ,PLATINUM,IV,1LtJmNeZyx4N4Oh6R85DncGaaJV24e-uZA2KzAU8qlpWJ6-DP-VUzPb5VW0OhojBO5SCVv72Ot3ZOQ
jHOjj-4xw6a6BM4GD7Z0PTBXEi03b2NDsVnyzctJT6jWhMOekXyX3A0dPg,PLATINUM,IV,n_zZSJYkrHuGw2c6O_7zX3pZ0u8t8AwJ4MCYUfD5L6M4pdzlbfunA7yaNccB381F9Unk6sF2q9V9jA
B5CyN1hg6oM9U62esofOUVNf0qLbTkcO7B0Wh2G5suzicUcPNPCzwi9hNw,PLATINUM,IV,NT3HAsvpXt3KMAiCDd8MzK2nknISdhEMKfaFeeYf0oeEptgHmxbaFbQQ18pBJVx5VbuoKl25hLsWPw
Jr9aQ3PkkDWHjNJkZ9FkI4ibfgpCYEc3y3sVJqttA-AHuYP5A05RuYbp0w,PLATINUM,IV,Mw71fSx7DcAksrjcC96sHtnNnngFGJttr32nFSaJluGjl-tcoKrennDwW11KIq3JM0BFOuKEComE0A
7GMULSgNTRpnpiP0bA-GjBQoqvFLrk913HwbbZLDqeCJkgmBN35E4BzIiQ,PLATINUM,IV,EDdAXtsGaMSXYaWjjLUmk5kXYWRq6iYOCmeZ9xaC8evFvSoXiPk61b_crgWraO0rhqNx4jQCcFScHw
50ySq2YArw1onnwewPgfiFJuUiiZ1DZC6nORsf2U0ZIVx6p1TcFzZMiwVg,PLATINUM,IV,fcFpOWkXfvv-rXth9cFNTEepiY34qdWZ44MzLHDAmJmGcrvFragPfn_Un_k-iO_ivHsLt8OyIU0YPw
1eSF4G0m4e2TcomgsO2rlQ9iDZl6EYnrbLNq3MxyRY2KzK2zk-rt2t3qeg,PLATINUM,IV,bbBVCo6occEPmI8Un7t08IeLvXHAy8KsMq5KYPLz7ozN3iIggtf2vrJyAEKgLIAkQEzPFc7n9QVNxQ
UkShGjorqBm_yKLqE4QUSM-1acbtNOzlIp5fbPdIHIkPzDl-wvdXw9ffMA,PLATINUM,IV,_555Ri4M8RZOi86IKfEKhDOFwap_vP-o0FEoLoM-bWZawdH0bWPBKfwiP0jXbUTXBPE0T7CzFlD8tw
Rl1kdVgvmLWNv9iB44sgpeLnGcG9cbB6PJtyxZYCt3xNZR2b31RAFT1Bog,PLATINUM,IV,m37nWTdG81X_i2FVGmw83A3FTfiC9C7h6-5BTcIHxhrbB3aPp98M0_9zyQwm62Y0Ks2ziQTJpWt2dg
j2uBg9tcHbutFB2tEylqWFwXKbACoPimU-LdmgrxaXt0era7GYVMJuF6-A,PLATINUM,IV,5PJhbgm_5CEO4yZs2KF_ne8GnkBcfXU92R8C6jREGahGCLGUwFVaiDm0ViYBczaqQR-oWzp9a1gneA
TFETzhasTRWXb-uC-trERisc8tgS6qzbl50Ei3cOhfbudpr_e-HkTHU1bw,PLATINUM,IV,Z6ozquGGAOLImdZ6Rru-HRBe-CQLQ1pQOsUzhsfiwkg6Auo9jtoawfDsgzL2hX93fTbmGwBNuoJDng
jvwFL-9yMkZd_bJu1PjHM3TMTQRTeZN5EuqNpdPAH1xjU2ygPOw6o-DGCQ,PLATINUM,IV,3wp6CDZKSuMZl7f26oUgd4Lx6sRa1iqm1NItA-uqYOkKcvIWydLhvBawJ94lMZ8N9_TCBBuvFRYD3Q
-A-CJEzSFzy3NynNHuPkKGMsaZDV-0ZdeVYbQwKKVWVE4Ql3cXuUEUKPKg,PLATINUM,IV,U4XNU57NoEkAp7gejtVUMUvS0JtFzy96xEIvCshQMqMxkkX9hX-5nzV7zAT_VeZ4tBJiipRaqZui3w
Fg2uR86ZUTLYoBy5GzzmIU6HgocnQMJNKZgSmVpa_kV22mn7fhl54fC5jA,PLATINUM,IV,pd-8JSNfzkKZC4Rnd4FwLSz-kED6mJscKotLC7SNxM2WoRhM9W9IcnIJJXsiYxth46YXU_HSBUOnxg
QQtOmtM7kQhfVGdqNKTrFn8MvA8HkZko1YrlX1ItaHqoUdYt9xLd77j8TA,PLATINUM,IV,mnGpXHhguquH8qvmmwFNlifGcLV3i4R66psHoXDPqNrQGY6mgK--GCwYiTuA44w6tUTSjl9dIEAK_A
szKGqRVHA5dEJY0cthZ-Jk-eQNrxnnq5pPhmRWYNgOv9lj1J3VFgNmKJ0A,PLATINUM,IV,mDZ8WDR1k_B0zPa8o8f9mKuSuLOqb31kI0umiJTfaGUuo57H-8N_ibe4ZlXkCpH-I4TAy5o9Di4pSA
7KWeSC0Iuu0V72WCby16LoG5tqzREQT2ZaHN66Vomm0uF-mqWvsJNaaxIw,PLATINUM,IV,3J7qkw-V1WGmrudmGAl4YGooaCSmuKAFNyJamhD630Jlfa0uIZH4vTcVQOIw042Momm9K4W8iWLwzw
ks763Fhy_I1rhhS7H0po4RlJa-pnMEtgs5CdT73KMvXOhhSpgSVlWrS1PQ,PLATINUM,IV,ZEtB_I7Wiaf1VEGiJiPkpxIg3Z6ukeV5LGNx-skXGfjRoKEekHP0KlV1Q0c5FNaAR8nJz32_XwN00w
tckT8t__eHFxi-PXtVWvELyyzm1LzmGAOyqs0FBEwNguCIYVhx_Hn16S4A,PLATINUM,IV,dl6Um2PGFi8Kd8Fwkce2mfJlKuEMxz_IXE48XDkvZ15tjz-EttRPoeHa0C8u7w9DqTbFjLVpfknOww
Yr0h-_ruLpdWXETvz_ik2pk3txZ6QeUldkoTabhupLqLwW5jDjHUV04ucQ,PLATINUM,IV,BJDYCHuD7IRaPMDdjISSRrvMpeG_RcYliAaDJV76rNA7KUqkqxnEYnSGlrqETZQ-eO9L0KrijV3bqw
DMfJQdK0ejXTMoxaBEblSZSpvaO8dua07t9eyE2OF2zWISHBa9FZWXIVag,PLATINUM,IV,zxzz8-D58VW5hEG_wjXIKM_yljX_w86SDUY4UPyivCRkSjhODUQ4slNCoR9fQykzBjoD3-0XJh8Zqw
Ir7t8R3EsHBZ2oTdIFoFa8-bOf2DuYWLQyCwJVDEjvRXZxKHHyEyvyGpiQ,PLATINUM,IV,J8VaQ_FMkbEuabTyb4-uYDn8W6fcBlCpPfXe15ELM1U4PCjDT0t-Gthss8SZYftOeaEpFFWfp6oX7g
VACx7C3n7aD0MRpdJN7enXodTXbkQSRc7tAZyXUf_V2tfp-iw0YMp76FWQ,PLATINUM,IV,dBUxeFbzG7Pz-5j95FctxD-9PtOrwH38e4Zt-q_ErXA1J9bz-IgxvGlnXBG12-BDzgCtEiLpTByC3g
QUIHC1_R6TN5_XN4yf0M-5qdsOkq1fnBuLNQeCxUs56T961DF49VrVmXQg,PLATINUM,IV,dzel_DPWUW4MOA_PX6jU3p-LJQjJM-oebN_JrPZRbDhJDvRPIioqcSQmat3ar1b4cGrgy0GCk_pcCg
HjiiYNsovAvjA8BQbLJVUIZLdzxmx7cbf-SQPTQJyGhiFgHJBHvyUVcGPg,PLATINUM,IV,OQvRpYApNoAl1pAtjmpWY4DQxQXHp3K6552Xf-8GqHw6hvn9_8daXZehpLo_jmI_rcjuqgi5mrftmA
PzEL4K4bdZHA9m53B5rWgXKp6b8OHCFaNZmIvS0Tf0mHcrNxP0jsJ50UZg,PLATINUM,IV,gJJa1OFISM4N2afWAzudIIA4kHW5HF_9pns-b3kr9iRxBt7sj2GHyOkFNQzURScdiRdR_f0p87aM7A
C_K1PoJWyGpRB1k96RNrX2JXuxc9WsiQnk9tdcsAvwQUTgVZTwPdYB9H2w,PLATINUM,IV,vYVfTx-YRnFSAzMWvR1aO-0_z1wVylSPK-Mblt4ZmHTHLKMBus37tPIDOE6LuJ_2qO1ig2q5M03Tzw
itn1q5RL8TvI6VmoaQH2X-yqbVsYBkrfJ312xbbHtbFlkiN_XOswzsGuAw,PLATINUM,IV,Qj7cbgn5XHWqoIEVGUAYiI0FT9cRBKIwlgmUHQ6jr1J8ZEva_fzq-SZVNd6M92Fh0NctvETtf32RmQ
yYJL0EdOi7Mdd9LiWurRNdRzXR6zB93r1stslKKT4XZ9c0ydv2uxcikqNA,PLATINUM,IV,-ZAoiqwaQzupmMSWCALvryLLtWRtuzcnlBNkgONE4aTjewjNo2NirEMeZzoz1BQPJW4fDv7YkQTizA
WO5AeHKS0rMcHzrdcNToffAJhJj_Ijuf1VMUbK9-YnhK00ZW7ZffqCdNmQ,PLATINUM,IV,SHwFxA7EjXNctr2CgWV9Hp9LCx4iNi3WSCz6Hg-VGZaTlkrGA5ACdDt6XP0a1U2iZAILMOR_03T8YA
iBGjCj-eJkqxxeiVHAWP9xBEWF45BhDcGFUo2Z7gBkLEiMxVA0AWpKId9Q,PLATINUM,IV,47no6H9m6tjSjpS91ebV0uO2LE46DR_tmxh-dZgaeNTFxWccvFeRBgEl-9MhHIomgNRmEZdSr-ZfkQ
YTnOBFPRe7uy5Df8NudfBgtp28taaonXOjCckhp-rJygjXQa-uRWc-G8xg,PLATINUM,IV,SI7OOZUj1HbDNowLucO8eqMfEmLNMtB9ZxLuKEIwvqAa7ajzjg5fkgTXISgTbuW1Xa-t20zRf-ZE2g
Xc8guRRlG1NFPP5-aOMffzP3p7MU_uKFDvyLfiSoFHuwUlq_etYeHewTIw,PLATINUM,IV,M7DvDhd3aC9LoRlbFhdw8KVRusc6TRmKZTCmNNXPQi2hnvx5nwN2S197x4GsZ2lYI-bJ0wYeEEPbWQ
_ZSZ-AWWRugxNRmemPLDL2peO_Kpgqt8X0ei-Mp-0BhBuwcWQUnrxjOQOw,PLATINUM,IV,R3cxh6egLjlWKw3Ce7sciH9fax8Ui3q8-66rvtP9t2lggGCUJRO3x8HvfcFofajz-QLTN2ttb_-8qQ
I1YfucWKjXUg966jHBvoGaf0KKMsT5FjT_NqP_-LJESOoiRbPa4bHbW03w,PLATINUM,IV,NFZ24H9Il-DgKa_SCsn2gGQthh6auYjS7Ic3gCxLeJHay_xwQgSeAUdj49KK1D52iv5dsPcYuJ8LWg
4750BmhFH12L6j5VE1yOOBCQgmUWmiyaBX3TRbNogiEZc5O0W-Zq5GLz6A,PLATINUM,IV,M9RSa4gtlh7o4cgkNvARBJ4bp_DgfAuk3lWJqgrXaE09bjw87fNZoBoZS4nyu0Xv5y_k1jGTMibpZA
NXX11Yv_TrKGHeIhUyDWYk1leSo4qdpQabT48og3gjPTlMAfRg7WzmBu-g,PLATINUM,IV,GNi9gWRI7rBQxwhan1KpHdNp7cspNZJikgBfjn1Wv956180H980daSswYD0SvARZ-ZWyAQSy14rZ1g
3zgO3urspRc_LwpPrA1DOicbP6SfaI8SNG4otAyeMIRQLyL8krl7AsbrYg,PLATINUM,IV,ISlp1ZbsokCk2oujd5go1hM6R7gzVdvRKJXLZbuRj7TocEFp1zNuGKWyZP7X00RDeNdybmZjtiS5tg
K1phbCxfhqKlgQUcX4EGARYDLMNfjS5ts401mANJxykWjo4qMNIod3vLSw,PLATINUM,IV,6j1N90CHbpgAe4b_rUj51mOuu08Ad_oI_PVA2TM5jkMbHDh9Jfesx5z7rUiuZh9QZLdNI0_dzTwysQ
mb3aNJT580WWFiCe97jjyin6ECwEB72xfjZ3gUluRxqoTmQCtuCrKRGnsg,PLATINUM,IV,NlL8-zLDgmWicDVKKDNLQ7bJmIFn0EVIeAat78wblZ1tvDaW2Xhbn9lkJ1rOKfz0b0zvo5WuaWU5Nw
oWaDFPxd890t9db4RS-8xKRzCiG_5jh0oep1KR0N-DkP0Fz2s6jdvoT-ZQ,PLATINUM,IV,jnDjtG2res6o1fN9k07O52ZEssWLc8hlgOZFZ7TJsrRGg4YOdatqhHcW1zJ9l3rc4iZzEhxzcZ3xug
HLt_8L_h9AFc--GcyqT1_4ZhZWGdPGwIvbo8RN9pyfFg44Fb4WhDpbn7Kw,PLATINUM,IV,hWQLulGoYXEpaBHUpA7oBtNHO0Zqw5aLQXwN9hJ_MBSv0EIpZFgOvgF3oCyQvcZCKR-t73phY7suCQ
w6khiLhRPiMDpq6DR7xcXHeD0fQobp5LbRBF-HIuXe8Be8TSY0K8fxhUTw,PLATINUM,IV,bJjM2v7ls89PP3kE-fifHxbQtIZnS-pGtAPnh7YI-Su_UqnOFfoX48u02vbgkEj-7ArioHMLkOLerw
ZlgxlY941GxudUWaAqHfUkHglZSr4-PLFtBlTFKky4WAYHTVasw2400-EQ,PLATINUM,IV,ZAlraQ4NV8j0T77USzG75wDx_CyTLappPW7Cf-jKqQc_QCg34e-JWB1cDdwbYARlGiXdTAnX0T2i9Q
S-uwPYzH8zjL7QYG595l8UZdsmkXwWGpyHYuBl9eL8_Zr8AJPdm19AjXBw,PLATINUM,IV,VmYMPVZ1Y-U-q8gpLQyxwl-CT9m5upHchjfceHukYPXnXIn8_4KWVcks1iTg9Kaks4dRr-7i70OB9Q
MvgXCDTKCiRelwpvd4SpJwGr8Jqt29NR_q1BYE2nknH4m0ldDRr3od8gwA,PLATINUM,IV,HBTJfTSWNd-ONlnT85DJ29ozjfexxfBCEva9TRVbts5W2Ah0amMJ4kTQm6SS_jYNki2wm4DB44JHkA
Mg3pPyqzymDg8O9h05IVhL5_XyEUdTi8MbH0Z02uVTBoFsSSRFGjiGltvA,PLATINUM,IV,n21Y8A7UNgo61JmPa-Fpu0jfKOBq3x1Wy8oComl0MMlGt_vzLPPlD3u_GfiwUlSz_ExSw-OEreleCA
jrbctooLEv3YdOAIAayesUzLVri2d6L4E4AfW6lIme0DqnLtUQPF9qOhFg,PLATINUM,IV,eShrxsxSQ6XdemFanzfNV1AswsT-hDDZUFWgO7HznZ-ZDSb_a_iSLVDKWNnc-syS7BdisGeqpuid-Q
eLxqrxKM_6mNV69SwSBtgj4VUIHsEVTIA5kP3UcDgGfazUWpe_LW166z-A,PLATINUM,IV,7LOMcPl5qwDTVfW9nOgyNpQv6iAAl5AnVEvun5ggy2venK6gYNWmOPYyD-s3M1qHcn_URytBbJUy_g
IQN5FnrNGlWFPEi3SROuc0GurAymnrFLCx_AgrOfzxAq19ldDfaEF_F6_Q,PLATINUM,IV,hvrpZ7qu4W1z6H1DvBrmvh4LOgsoz-anbz4GMyjY6VHjKyPWNpNMvlxR7xwG8E8mc16oH0PZFXfE7Q
m-e9TecOt6Vfg-tPO_OA7AxT5vsi_YH-DZwE_sKSjHBlRl-aLc0CmgcQeA,PLATINUM,IV,PQ6JWtcWtkO9E2etpWqD0NaFtKxekHPNMXz4VjTOzfjrKol-bRzXcAL-B7tSv6-TcfwWygd0n8pIQw
qS7Tl3sVuJ53ghJGUJAEsWU_56MMuEO_uTfPzppYk-nVqb28TN5WMql8rA,PLATINUM,IV,UgOIJ2QIgI908twZieATG8994xZ69gBfmcE1jS9rJO4Nu9-vYrXayoRI3BgDpq59em18wynb2AhfIQ
HZU797N8GtKIQ3KcNqbUXf1YnpxL4Pl4vM_Ndkcx_C4iuAUJ4uVeiow9rg,PLATINUM,IV,QKLlnFK21dNzzbj4dMSyTzsp6N4z4BpJWDXxMArCKyxFnpBasPcOXiBBe3rOalDeYRQGK37D4ecxrg
kkAsTZu05TePvwMCLgrdnHtyrDQaMfDTjZCbJzlkg4_UO4lxcRP8y_dmVQ,PLATINUM,IV,v7hpRdR8TPCpjwrcOfuFDiRkD6k0w5z3J_i2rUT20y-FTKnerBif--ioo7b75-_26jMrzuIGfKH52A
R4yh7f1U_ZXAcUenTfcuf5QhrX9MEXh1rsgG6qkZeL86PW0fYHbsXBXazw,PLATINUM,IV,jgAfgJ-ilXVHbIyilbsM51AsZUSCLhP20YzWR9_l2DdQ0Ce959xgaWF60HRihDdbzXZVE2rwzc_KFQ
IBNqgfZEkTwojvqdL420YGvUu3zIq9bhb7-kaKhe4IAJDhJB3OH1uImtWg,PLATINUM,IV,zlasVXWGQRep8VZX0nbuBzcFgQEmmCYWXYCt9Tiq2r9ewy2aVFPGBKzPpWud90IzStwoTvFDdoZkVg
Jo2md_upoj1nECcJpfqcYvVblAmel9hGM_rdGbhd2mH8WqSztfUawDHGEQ,PLATINUM,IV,pGRJAf7k9ijyj0FvSs0kzvUPoyzIG2ff9H6KJ5VwyhSq1Pn1f0GiMPCqOSVwuC3SwtTmx6urdhdxgQ
i4lDM9sDXu4RyGSS_wPmtjdjlj0S0V-5ZXcp_ilmoTw4kgbubtmOrYDBfg,PLATINUM,IV,JNDg4uzDSALG1NFhYYY2jFSx15L5Mz0dV9QKgmDMrljzrbRK7MxlP4VAQGWMiP0hL9VfNIn1Xk6XtA
EKvIXbKScqdBc0iE17AVlJVUFg4qUjFvz6ObKM45Gc7AdsWIlpHJs6zL-g,PLATINUM,IV,kV60E9NGoz1titBVp-DiyBed7tnyuBlNg9uSBIE8Q7Ac4AuBSQS99irGNFmBAftEFSS-EZKUoWzImA
38m8O_KpxoelG6rcgbWvviv0cwhpH6Iq4MmhiCRr9VchHf2Yx7XV8uJWmA,PLATINUM,IV,-_pAofcEe13L7HgOKrntiEawOODx9Ae3DdzMuIF6YYPIrONn94hY_WGibI6ViQXwzQSWfhZwUH4DnQ
GHOJVi9aYwtS84UFuIRPnUmwcv_uz5KI3ONi2TnV9wvz5UlLqVfGgqXSnw,PLATINUM,IV,-WgJ6Sw7CG-0l7BVONzaZh5q7f6ws0bQeNxfIm378VLEKWIPzoDHDjqaTVR-hd4mRAUP8PGW0HludA
ee9gXiox3aZ56RLQv0YfxxHFwbrLM-lpP5WEDCbQ84-PTNYfZJiBeaba7w,PLATINUM,IV,drK0HUJ3saD6PLQA0kZ1dn7MQGBTVdWmjgeB6KmjKI-jN1yHQMVj0Z3JiE3CzUUpr9BalYx_de-6ag
8FDlCJr8wdrKMa90ktJx8ZFr2FBiYAJZB19UfNjyS3VftVz3JAq5IVrAQA,PLATINUM,IV,_Hg8QXHTPJ1eqU47SzgcwzVwPRDjp4iTL1k4P249CS5pUSMwxGE3diuyoftyaLhjFBHWwSuiXTSt2Q
SFfUjSc_8ekDYQ2Nlz9AfzPcmwcYreMgPkXUpT92P90Er4c-s6lwspCVbA,PLATINUM,IV,ngMSIp1vfe7nVW3tAp_eKzPVKArHkA5KositaM7mTKZXtOdmLx8equ7pmXJgYtseV8PulpfbFUZFRw
9usm2R5uUMTe5zdzjBJql_O_R1I6DMEEapl1yWic77gpcpdH2H9Xqc6nDg,PLATINUM,IV,P1dcW0Vq1OjQqeLc8bd3eDc52aIoY-JGXyXvZ4megY5dCL2g0EWaBaVv2GJYarwSI3LJqXhbxK0A3w
bx__wO1kgrC22YKuO11Fbcge8-jU89t6yAC2fhkMMJnFMNUqv0HCB4Hygg,PLATINUM,IV,AejJiiMgQQQS7qvp4_TpuJjKDo8dDcWVL9ej1dzn8gxM6wxE3QJoXSZY_FCPATDRdUtOpaEmmvgtHA
i93iAgjZRGJx0GXRowIFAlA3LuyKhy7sxS49b5aQsUkOJ0dCB2qXWU-crw,PLATINUM,IV,6f3tcRvvjqdn5u_CmLBklS52Eesjbq8SCvCgwZrnVp_aiQx7LvwxmPUlym4SDWgX5mFp-U2lvh1fig
kiUpUCrkYujfx8zfdWDWMQqoJmh0P8PGaTGmm25SkTUz6Omitat6n1FYdQ,PLATINUM,IV,rM15Hqf4-tkCLDunmKuZWyxw72tuGhGlgjBmJ37RV9ZGLkRd63_fDV9Rzr5KNgztD19pP2bLn-xT_w
D2oExGQDMtJhTkP-n8JnstVlYXfbaViCJvmJ-d3hio4HoRaR5eBAZ6HY6g,PLATINUM,IV,t9BoChYX2pmWBDFwiTqCjlXpyccvODh6l2cQgwNFmegGyxUm8dzTkpIWrNmKZZAFUIUZOVqHDXq0Qw
Og_QXZHce2SmQvCf08SAEPbY6IOfXo0aP-epcGlvxpL-7My3wrq-KbromQ,PLATINUM,IV,rVgbzAjFq5G-Jp2iVpcqFyqGiBEgfNl9uOvrzF1vRppF17MflZwDeITPnAdgVi7KINm3Uwz0ILMwqQ
CC1lhDajPAYbTql4a1wBVB1KJ4-QbR-nsIUdreB_ccreU1zVSOcLQnVylw,PLATINUM,IV,Gh81Yr68xf-89kPiYjS-kkkKVfSQVVfhrxEXp_SA_Tf8MnsK33Lo-0ZClzn8DWWuBIzsET2vITmk6A
KIonl2Vdq9IlRtiso3wGeN_kgRMzV9UC0T7IaTQWnlM3YNaxjGZjHiDG-A,PLATINUM,IV,Yezn_zh3mzBbZOZhenAkre5iQ6VmvIctKkEqQfMys-ZelDp9j79ZXuA2171cObBB0Iufsus4OTEngQ
ap3AYHXNiplUmCMpR9gcVlDhsPT_j_WJZeejPhHwD9pSW7uHpqz6RoA1xg,PLATINUM,IV,ZNZyLGrhXydWGJQYMTXE4h4YJycAj9QHesYH_BfNFH_1F0XQaLQrN_0ygSPND4najMLZ-opaKvBIXQ
D1Bf76sxiqtGi2lbcebMovpVRc0EhHmh-5woQDBWoihjLgMq-H9z0Q9Xgg,PLATINUM,IV,r_Yn-y59d0txssgHeB1-pSr_yzgW2ji0waIZ0kkTIubFBXZaeNkD1jueffYztw5u2Yq-YBAbu19hmw
kR1Kbr3xnt1gn6_TXNHeCMUtKvZ64Qa4IO3tSSDQJEHG7AcTOxYctO5s-w,PLATINUM,IV,Xr_5Hhra1tF-K94a036D4b01rClQAqU70_Zxk0rzUutfQfYUgGyrKkanPAZXOgYXINQum0utkSberQ
6OUzqHPUlIdMgIgi-wfsQTTXBIVir6gbZMPVOfYfiG5CUyvjfAuwZYVayA,PLATINUM,IV,-eb1XY6j6L0IDN_KEcXfRYdBHSX71eygj-Fe-Jj3bqHv76v7se_ZmqbUz6BEGBleRHtdDV9JkoTYCg
i2Coq0ywBSaYswMPmaoKPQslSjan7MuIVDmId0-Kuc7DCmR6xt-bAbo0iw,PLATINUM,IV,I_LWRfPynLCuNQTlS81EnXlOzrpjVWnyY_ZrXvEljLGKtakyRYGv-Dm87V8qQ7lqLCaNZFlw_T-CRg
bJE0aE3sR9j6M6sHma6kXhBucxW_vmFNUM1Zqt5kfpc5omHsGK1dxjbGug,PLATINUM,IV,dE0cXESpHaXA8s2y4BvX5cwrrA4Y4v0zJqEwZUlPNPieVAlIfPVjD52TiqHC122Bl55QVZYRNwWLjQ
3LBJFdqTD5hu8vRAH-Sn1d90KHjSgrn3CO1izX08g069HXe5bYUbUz1l6A,PLATINUM,IV,j_VT6Rcv0KSLmFhWT0gR8DKjE_HztLSvyOiTJqmYhWVGublzLUepUNozYunQno0GjWgJaM6r7VyN7g
DIi-eWNusFwRmj7h476C1QEn_YxMhF13NtnsQtkwtdJLlh_n-lzz68ipnw,PLATINUM,IV,7VrzpUx3DKenZIrarCthpiBJNfwUgWvg9yJJjoaxKFEll3oJ74ccikEo_qg5D9M8a_ZG227UGoJjNw
